date	time	milli	price	qty	turnover	cumOpenint	yp	bid	bid.qty	ask	ask.qty	cum.qty	cum.turnover
20210421	22:05:03	0	14035	40	5614000.0	226354	13910	14030	238	14035	1	134505	18734951900
20210421	22:05:03	500	14035	13	1824550.0	226356	13910	14030	250	14035	7	134518	18736776450
20210421	22:05:04	0	14030	10	1403400.0	226350	13910	14030	249	14035	1	134528	18738179850
20210421	22:05:04	500	14030	34	4770950.0	226337	13910	14030	233	14035	11	134562	18742950800
20210421	22:05:05	0	14030	2	280650.0	226338	13910	14030	233	14035	58	134564	18743231450
20210421	22:05:05	500	14030	8	1122600.0	226339	13910	14030	233	14035	66	134572	18744354050
20210421	22:05:06	0	14035	9	1262900.0	226333	13910	14030	233	14035	63	134581	18745616950
20210421	22:05:06	500	14030	8	1122400.0	226332	13910	14030	226	14035	67	134589	18746739350
20210421	22:05:07	0	14030	3	420950.0	226330	13910	14030	225	14035	69	134592	18747160300
20210421	22:05:07	500	14035	3	421000.0	226329	13910	14030	228	14035	71	134595	18747581300
20210421	22:05:08	0	14035	90	12631400.0	226269	13910	14035	6	14040	166	134685	18760212700
20210421	22:05:08	500	14035	5	701750.0	226267	13910	14035	72	14040	166	134690	18760914450
20210421	22:05:09	0	14035	6	842100.0	226264	13910	14035	86	14040	165	134696	18761756550
20210421	22:05:09	500	14035	5	701750.0	226261	13910	14035	82	14040	177	134701	18762458300
20210421	22:05:10	0	14035	3	421050.0	226259	13910	14035	85	14040	179	134704	18762879350
20210421	22:05:10	500	14035	13	1824550.0	226257	13910	14035	74	14040	179	134717	18764703900
20210421	22:05:11	0	14040	13	1824650.0	226262	13910	14035	73	14040	217	134730	18766528550
20210421	22:05:11	500	14035	19	2666650.0	226261	13910	14035	60	14040	217	134749	18769195200
20210421	22:05:12	0	14035	2	280700.0	226261	13910	14035	52	14040	228	134751	18769475900
20210421	22:05:12	500	14035	13	1824550.0	226268	13910	14035	40	14040	231	134764	18771300450
20210421	22:05:13	0	14035	18	2526300.0	226264	13910	14035	24	14040	230	134782	18773826750
20210421	22:05:13	500	14035	42	5894700.0	226263	13910	14030	235	14035	25	134824	18779721450
20210421	22:05:14	0	14035	42	5894650.0	226252	13910	14035	1	14040	233	134866	18785616100
20210421	22:05:14	500	14035	35	4912250.0	226262	13910	14035	21	14040	236	134901	18790528350
20210421	22:05:15	0	14035	44	6175400.0	226257	13910	14035	32	14040	236	134945	18796703750
20210421	22:05:15	500	14035	8	1122800.0	226252	13910	14035	27	14040	226	134953	18797826550
20210421	22:05:16	0	14035	34	4771900.0	226234	13910	14035	4	14040	227	134987	18802598450
20210421	22:05:16	500	14035	22	3087700.0	226250	13910	14030	225	14035	12	135009	18805686150
20210421	22:05:17	0	14035	26	3649050.0	226231	13910	14030	226	14035	41	135035	18809335200
20210421	22:05:17	500	14035	23	3228050.0	226237	13910	14030	227	14035	38	135058	18812563250
20210421	22:05:18	0	14035	47	6596400.0	226203	13910	14035	22	14040	235	135105	18819159650
20210421	22:05:18	500	14040	3	421100.0	226203	13910	14035	56	14040	229	135108	18819580750
20210421	22:05:19	0	14035	8	1122800.0	226195	13910	14035	68	14040	230	135116	18820703550
20210421	22:05:19	500	14035	2	280700.0	226193	13910	14035	66	14040	233	135118	18820984250
20210421	22:05:20	0	14035	5	701800.0	226192	13910	14035	66	14040	232	135123	18821686050
20210421	22:05:20	500	14035	1	140350.0	226191	13910	14035	68	14040	231	135124	18821826400
20210421	22:05:21	0	14035	8	1123000.0	226189	13910	14035	70	14040	227	135132	18822949400
20210421	22:05:21	500	14035	4	561400.0	226188	13910	14035	73	14040	227	135136	18823510800
20210421	22:05:22	0	14035	26	3649150.0	226174	13910	14035	52	14040	227	135162	18827159950
20210421	22:05:22	500	14035	1	140350.0	226174	13910	14035	59	14040	227	135163	18827300300
20210421	22:05:23	0	14035	1	140350.0	226175	13910	14035	62	14040	227	135164	18827440650
20210421	22:05:23	500	14035	1	140350.0	226175	13910	14035	64	14040	227	135165	18827581000
20210421	22:05:24	0	14035	21	2947350.0	226157	13910	14035	43	14040	230	135186	18830528350
20210421	22:05:24	500	14035	2	280700.0	226157	13910	14035	38	14040	238	135188	18830809050
20210421	22:05:25	0	14035	2	280700.0	226157	13910	14035	37	14040	237	135190	18831089750
20210421	22:05:25	500	14035	15	2105800.0	226160	13910	14035	39	14040	226	135205	18833195550
20210421	22:05:26	0	14035	1	140350.0	226160	13910	14035	41	14040	226	135206	18833335900
20210421	22:05:26	500	14040	5	702000.0	226160	13910	14035	43	14040	221	135211	18834037900
20210421	22:05:27	0	14035	3	421050.0	226161	13910	14035	43	14040	224	135214	18834458950
20210421	22:05:27	500	14035	2	280700.0	226163	13910	14035	44	14040	225	135216	18834739650
20210421	22:05:28	0	14035	1	140350.0	226162	13910	14035	45	14040	226	135217	18834880000
20210421	22:05:28	500	14035	63	8842050.0	226143	13910	14030	269	14035	42	135280	18843722050
20210421	22:05:29	0	14035	72	10105050.0	226166	13910	14035	34	14040	220	135352	18853827100
20210421	22:05:29	500	14035	0	0.0	226166	13910	14035	73	14040	222	135352	18853827100
20210421	22:05:30	0	14035	1	140350.0	226166	13910	14035	85	14040	220	135353	18853967450
20210421	22:05:30	500	14035	0	0.0	226166	13910	14035	87	14040	220	135353	18853967450
20210421	22:05:31	0	14035	0	0.0	226166	13910	14035	90	14040	221	135353	18853967450
20210421	22:05:31	500	14035	10	1403500.0	226156	13910	14035	82	14040	221	135363	18855370950
20210421	22:05:32	0	14035	8	1122800.0	226154	13910	14035	76	14040	221	135371	18856493750
20210421	22:05:32	500	14035	6	842100.0	226154	13910	14035	105	14040	221	135377	18857335850
20210421	22:05:33	0	14035	0	0.0	226154	13910	14035	108	14040	221	135377	18857335850
20210421	22:05:33	500	14035	0	0.0	226154	13910	14035	109	14040	223	135377	18857335850
20210421	22:05:34	0	14035	4	561400.0	226154	13910	14035	109	14040	229	135381	18857897250
20210421	22:05:34	500	14035	0	0.0	226154	13910	14035	115	14040	234	135381	18857897250
20210421	22:05:35	0	14035	5	701750.0	226155	13910	14035	111	14040	234	135386	18858599000
20210421	22:05:35	500	14035	0	0.0	226155	13910	14035	111	14040	235	135386	18858599000
20210421	22:05:36	0	14035	1	140350.0	226154	13910	14035	111	14040	235	135387	18858739350
20210421	22:05:36	500	14035	0	0.0	226154	13910	14035	145	14040	235	135387	18858739350
20210421	22:05:37	0	14040	234	32853600.0	226250	13910	14040	56	14045	148	135621	18891592950
20210421	22:05:37	500	14040	5	702050.0	226247	13910	14040	97	14045	154	135626	18892295000
20210421	22:05:38	0	14040	2	280800.0	226246	13910	14040	103	14045	154	135628	18892575800
20210421	22:05:38	500	14040	0	0.0	226246	13910	14040	105	14045	154	135628	18892575800
20210421	22:05:39	0	14040	0	0.0	226246	13910	14040	108	14045	154	135628	18892575800
20210421	22:05:39	500	14040	1	140400.0	226246	13910	14040	108	14045	154	135629	18892716200
20210421	22:05:40	0	14040	3	421200.0	226243	13910	14040	105	14045	154	135632	18893137400
20210421	22:05:40	500	14040	4	561600.0	226241	13910	14040	101	14045	154	135636	18893699000
20210421	22:05:41	0	14045	3	421350.0	226241	13910	14040	101	14045	149	135639	18894120350
20210421	22:05:41	500	14040	2	280850.0	226240	13910	14040	100	14045	150	135641	18894401200
20210421	22:05:42	0	14040	7	983050.0	226243	13910	14040	99	14045	145	135648	18895384250
20210421	22:05:42	500	14045	3	421250.0	226243	13910	14040	97	14045	145	135651	18895805500
20210421	22:05:43	0	14040	5	702100.0	226242	13910	14040	93	14045	144	135656	18896507600
20210421	22:05:43	500	14040	1	140400.0	226242	13910	14040	93	14045	144	135657	18896648000
20210421	22:05:44	0	14045	2	280900.0	226244	13910	14040	94	14045	142	135659	18896928900
20210421	22:05:44	500	14040	1	140400.0	226243	13910	14040	94	14045	142	135660	18897069300
20210421	22:05:45	0	14045	2	280900.0	226245	13910	14040	95	14045	143	135662	18897350200
20210421	22:05:45	500	14045	2	280900.0	226247	13910	14040	96	14045	142	135664	18897631100
20210421	22:05:46	0	14040	27	3792100.0	226231	13910	14040	100	14045	123	135691	18901423200
20210421	22:05:46	500	14045	2	280850.0	226229	13910	14040	103	14045	121	135693	18901704050
20210421	22:05:47	0	14045	2	280850.0	226228	13910	14040	102	14045	119	135695	18901984900
20210421	22:05:47	500	14040	6	842400.0	226225	13910	14040	97	14045	119	135701	18902827300
20210421	22:05:48	0	14045	9	1264050.0	226225	13910	14040	102	14045	100	135710	18904091350
20210421	22:05:48	500	14045	100	14045000.0	226258	13910	14045	40	14050	198	135810	18918136350
20210421	22:05:49	0	14045	3	421450.0	226256	13910	14045	56	14050	198	135813	18918557800
20210421	22:05:49	500	14045	0	0.0	226256	13910	14045	62	14050	199	135813	18918557800
20210421	22:05:50	0	14045	0	0.0	226256	13910	14045	68	14050	200	135813	18918557800
20210421	22:05:50	500	14045	0	0.0	226256	13910	14045	69	14050	200	135813	18918557800
20210421	22:05:51	0	14050	1	140500.0	226255	13910	14045	72	14050	200	135814	18918698300
20210421	22:05:51	500	14050	9	1264250.0	226255	13910	14045	69	14050	197	135823	18919962550
20210421	22:05:52	0	14045	4	561900.0	226254	13910	14045	64	14050	197	135827	18920524450
20210421	22:05:52	500	14045	43	6041300.0	226268	13910	14045	66	14050	158	135870	18926565750
20210421	22:05:53	0	14050	1	140500.0	226268	13910	14045	70	14050	161	135871	18926706250
20210421	22:05:53	500	14045	2	280950.0	226269	13910	14045	71	14050	160	135873	18926987200
20210421	22:05:54	0	14050	2	280950.0	226270	13910	14045	70	14050	160	135875	18927268150
20210421	22:05:54	500	14045	2	280950.0	226270	13910	14045	69	14050	164	135877	18927549100
20210421	22:05:55	0	14050	3	421500.0	226268	13910	14045	71	14050	161	135880	18927970600
20210421	22:05:55	500	14050	1	140500.0	226267	13910	14045	76	14050	160	135881	18928111100
20210421	22:05:56	0	14045	6	842750.0	226267	13910	14045	72	14050	161	135887	18928953850
20210421	22:05:56	500	14050	1	140500.0	226267	13910	14045	96	14050	160	135888	18929094350
20210421	22:05:57	0	14050	162	22761000.0	226324	13910	14050	47	14055	185	136050	18951855350
20210421	22:05:57	500	14050	64	8992000.0	226368	13910	14045	107	14050	9	136114	18960847350
20210421	22:05:58	0	14050	31	4355500.0	226367	13910	14045	117	14050	21	136145	18965202850
20210421	22:05:58	500	14050	11	1545500.0	226359	13910	14045	112	14050	27	136156	18966748350
20210421	22:05:59	0	14050	1	140500.0	226359	13910	14045	112	14050	40	136157	18966888850
20210421	22:05:59	500	14050	1	140500.0	226358	13910	14045	115	14050	53	136158	18967029350
20210421	22:06:00	0	14050	9	1264150.0	226354	13910	14045	111	14050	52	136167	18968293500
20210421	22:06:00	500	14045	147	20646150.0	226337	13910	14040	139	14045	3	136314	18988939650
20210421	22:06:01	0	14045	13	1825850.0	226337	13910	14040	140	14045	23	136327	18990765500
20210421	22:06:01	500	14045	17	2387650.0	226327	13910	14040	142	14045	12	136344	18993153150
20210421	22:06:02	0	14050	15	2106850.0	226330	13910	14045	35	14050	92	136359	18995260000
20210421	22:06:02	500	14050	3	421400.0	226331	13910	14045	78	14050	92	136362	18995681400
20210421	22:06:03	0	14050	0	0.0	226331	13910	14045	88	14050	93	136362	18995681400
20210421	22:06:03	500	14050	0	0.0	226331	13910	14045	94	14050	95	136362	18995681400
20210421	22:06:04	0	14050	1	140500.0	226332	13910	14045	95	14050	95	136363	18995821900
20210421	22:06:04	500	14050	0	0.0	226332	13910	14045	98	14050	94	136363	18995821900
20210421	22:06:05	0	14045	12	1685400.0	226332	13910	14045	86	14050	102	136375	18997507300
20210421	22:06:05	500	14045	2	280900.0	226333	13910	14045	84	14050	102	136377	18997788200
20210421	22:06:06	0	14050	1	140500.0	226334	13910	14045	93	14050	101	136378	18997928700
20210421	22:06:06	500	14050	1	140500.0	226334	13910	14045	95	14050	100	136379	18998069200
20210421	22:06:07	0	14045	1	140450.0	226335	13910	14045	90	14050	100	136380	18998209650
20210421	22:06:07	500	14045	3	421450.0	226337	13910	14045	90	14050	98	136383	18998631100
20210421	22:06:08	0	14045	0	0.0	226337	13910	14045	90	14050	98	136383	18998631100
20210421	22:06:08	500	14050	5	702500.0	226342	13910	14045	94	14050	98	136388	18999333600
20210421	22:06:09	0	14050	0	0.0	226342	13910	14045	95	14050	103	136388	18999333600
20210421	22:06:09	500	14050	0	0.0	226342	13910	14045	95	14050	104	136388	18999333600
20210421	22:06:10	0	14050	0	0.0	226342	13910	14045	96	14050	104	136388	18999333600
20210421	22:06:10	500	14050	0	0.0	226342	13910	14045	96	14050	104	136388	18999333600
20210421	22:06:11	0	14050	3	421400.0	226345	13910	14045	97	14050	103	136391	18999755000
20210421	22:06:11	500	14045	2	280900.0	226345	13910	14045	97	14050	103	136393	19000035900
20210421	22:06:12	0	14045	0	0.0	226345	13910	14045	98	14050	110	136393	19000035900
20210421	22:06:12	500	14045	3	421350.0	226346	13910	14045	96	14050	112	136396	19000457250
20210421	22:06:13	0	14045	96	13483200.0	226314	13910	14040	183	14045	45	136492	19013940450
20210421	22:06:13	500	14045	10	1404250.0	226319	13910	14040	182	14045	82	136502	19015344700
20210421	22:06:14	0	14045	5	702250.0	226319	13910	14040	183	14045	79	136507	19016046950
20210421	22:06:14	500	14045	1	140450.0	226319	13910	14040	184	14045	79	136508	19016187400
20210421	22:06:15	0	14040	2	280850.0	226320	13910	14040	183	14045	81	136510	19016468250
20210421	22:06:15	500	14045	11	1544900.0	226320	13910	14040	183	14045	72	136521	19018013150
20210421	22:06:16	0	14045	10	1404500.0	226310	13910	14040	181	14045	62	136531	19019417650
20210421	22:06:16	500	14045	0	0.0	226310	13910	14040	175	14045	63	136531	19019417650
20210421	22:06:17	0	14040	2	280850.0	226309	13910	14040	174	14045	63	136533	19019698500
20210421	22:06:17	500	14045	1	140450.0	226309	13910	14040	174	14045	62	136534	19019838950
20210421	22:06:18	0	14045	1	140450.0	226309	13910	14040	176	14045	60	136535	19019979400
20210421	22:06:18	500	14045	1	140450.0	226308	13910	14040	177	14045	59	136536	19020119850
20210421	22:06:19	0	14045	0	0.0	226308	13910	14040	177	14045	59	136536	19020119850
20210421	22:06:19	500	14045	0	0.0	226308	13910	14040	179	14045	60	136536	19020119850
20210421	22:06:20	0	14045	0	0.0	226308	13910	14040	181	14045	65	136536	19020119850
20210421	22:06:20	500	14045	0	0.0	226308	13910	14040	181	14045	71	136536	19020119850
20210421	22:06:21	0	14040	175	24570000.0	226424	13910	14035	145	14040	54	136711	19044689850
20210421	22:06:21	500	14040	5	701800.0	226428	13910	14035	143	14040	96	136716	19045391650
20210421	22:06:22	0	14035	146	20491100.0	226370	13910	14030	261	14035	75	136862	19065882750
20210421	22:06:22	500	14035	25	3508650.0	226365	13910	14030	241	14035	82	136887	19069391400
20210421	22:06:23	0	14035	2	280700.0	226365	13910	14030	243	14035	81	136889	19069672100
20210421	22:06:23	500	14035	0	0.0	226365	13910	14030	243	14035	81	136889	19069672100
20210421	22:06:24	0	14035	82	11508700.0	226350	13910	14035	58	14040	109	136971	19081180800
20210421	22:06:24	500	14035	0	0.0	226350	13910	14035	65	14040	110	136971	19081180800
20210421	22:06:25	0	14035	0	0.0	226350	13910	14035	71	14040	110	136971	19081180800
20210421	22:06:25	500	14035	3	421050.0	226353	13910	14035	68	14040	108	136974	19081601850
20210421	22:06:26	0	14040	3	421200.0	226350	13910	14035	80	14040	105	136977	19082023050
20210421	22:06:26	500	14040	0	0.0	226350	13910	14035	81	14040	106	136977	19082023050
20210421	22:06:27	0	14035	10	1403500.0	226360	13910	14035	79	14040	106	136987	19083426550
20210421	22:06:27	500	14035	27	3789450.0	226349	13910	14035	59	14040	112	137014	19087216000
20210421	22:06:28	0	14040	3	421100.0	226347	13910	14035	59	14040	112	137017	19087637100
20210421	22:06:28	500	14040	6	842350.0	226346	13910	14035	65	14040	107	137023	19088479450
20210421	22:06:29	0	14035	1	140350.0	226345	13910	14035	73	14040	108	137024	19088619800
20210421	22:06:29	500	14040	2	280800.0	226345	13910	14035	78	14040	107	137026	19088900600
20210421	22:06:30	0	14035	20	2807000.0	226346	13910	14035	64	14040	108	137046	19091707600
20210421	22:06:30	500	14035	1	140350.0	226346	13910	14035	66	14040	108	137047	19091847950
20210421	22:06:31	0	14035	1	140350.0	226346	13910	14035	68	14040	108	137048	19091988300
20210421	22:06:31	500	14040	7	982600.0	226344	13910	14035	66	14040	105	137055	19092970900
20210421	22:06:32	0	14040	0	0.0	226344	13910	14035	67	14040	105	137055	19092970900
20210421	22:06:32	500	14035	2	280700.0	226344	13910	14035	68	14040	106	137057	19093251600
20210421	22:06:33	0	14040	2	280800.0	226342	13910	14035	70	14040	104	137059	19093532400
20210421	22:06:34	0	14035	7	982450.0	226342	13910	14035	63	14040	104	137066	19094514850
20210421	22:06:34	500	14035	2	280750.0	226341	13910	14035	61	14040	123	137068	19094795600
20210421	22:06:35	0	14035	0	0.0	226341	13910	14035	55	14040	124	137068	19094795600
20210421	22:06:35	500	14035	0	0.0	226341	13910	14035	57	14040	127	137068	19094795600
20210421	22:06:36	0	14040	1	140400.0	226340	13910	14035	58	14040	127	137069	19094936000
20210421	22:06:36	500	14035	9	1263150.0	226338	13910	14035	72	14040	128	137078	19096199150
20210421	22:06:37	0	14040	74	10388650.0	226328	13910	14035	55	14040	73	137152	19106587800
20210421	22:06:37	500	14040	0	0.0	226328	13910	14035	77	14040	79	137152	19106587800
20210421	22:06:38	0	14035	1	140350.0	226329	13910	14035	85	14040	79	137153	19106728150
20210421	22:06:38	500	14040	1	140400.0	226330	13910	14035	85	14040	80	137154	19106868550
20210421	22:06:39	0	14040	6	842350.0	226335	13910	14035	84	14040	75	137160	19107710900
20210421	22:06:39	500	14040	0	0.0	226335	13910	14035	84	14040	79	137160	19107710900
20210421	22:06:40	0	14040	0	0.0	226335	13910	14035	83	14040	82	137160	19107710900
20210421	22:06:40	500	14035	8	1122800.0	226334	13910	14035	73	14040	83	137168	19108833700
20210421	22:06:41	0	14035	1	140350.0	226333	13910	14035	67	14040	83	137169	19108974050
20210421	22:06:41	500	14035	2	280700.0	226333	13910	14035	65	14040	84	137171	19109254750
20210421	22:06:42	0	14040	1	140400.0	226334	13910	14035	66	14040	83	137172	19109395150
20210421	22:06:42	500	14040	1	140400.0	226334	13910	14035	73	14040	83	137173	19109535550
20210421	22:06:43	0	14035	1	140350.0	226335	13910	14035	84	14040	85	137174	19109675900
20210421	22:06:43	500	14035	0	0.0	226335	13910	14035	87	14040	85	137174	19109675900
20210421	22:06:44	0	14035	1	140350.0	226336	13910	14035	86	14040	86	137175	19109816250
20210421	22:06:44	500	14040	1	140400.0	226335	13910	14035	87	14040	85	137176	19109956650
20210421	22:06:45	0	14040	0	0.0	226335	13910	14035	159	14040	86	137176	19109956650
20210421	22:06:45	500	14035	102	14315750.0	226365	13910	14035	61	14040	88	137278	19124272400
20210421	22:06:46	0	14035	14	1964900.0	226363	13910	14035	48	14040	96	137292	19126237300
20210421	22:06:46	500	14035	2	280700.0	226363	13910	14035	62	14040	96	137294	19126518000
20210421	22:06:47	0	14035	2	280700.0	226361	13910	14035	60	14040	89	137296	19126798700
20210421	22:06:47	500	14035	2	280700.0	226360	13910	14035	58	14040	89	137298	19127079400
20210421	22:06:48	0	14035	0	0.0	226360	13910	14035	59	14040	89	137298	19127079400
20210421	22:06:48	500	14035	0	0.0	226360	13910	14035	60	14040	90	137298	19127079400
20210421	22:06:49	0	14035	1	140350.0	226359	13910	14035	55	14040	91	137299	19127219750
20210421	22:06:49	500	14035	6	842100.0	226354	13910	14035	51	14040	94	137305	19128061850
20210421	22:06:50	0	14035	22	3087700.0	226337	13910	14035	30	14040	94	137327	19131149550
20210421	22:06:50	500	14035	36	5052600.0	226354	13910	14030	239	14035	140	137363	19136202150
20210421	22:06:51	0	14035	2	280700.0	226356	13910	14030	241	14035	143	137365	19136482850
20210421	22:06:51	500	14035	0	0.0	226356	13910	14030	243	14035	148	137365	19136482850
20210421	22:06:52	0	14030	1	140300.0	226355	13910	14030	242	14035	148	137366	19136623150
20210421	22:06:52	500	14035	4	561300.0	226355	13910	14030	241	14035	146	137370	19137184450
20210421	22:06:53	0	14030	11	1543800.0	226366	13910	14030	265	14035	39	137381	19138728250
20210421	22:06:53	500	14035	43	6035050.0	226396	13910	14035	48	14040	104	137424	19144763300
20210421	22:06:54	0	14035	2	280700.0	226394	13910	14035	74	14040	111	137426	19145044000
20210421	22:06:54	500	14035	5	701750.0	226391	13910	14035	79	14040	110	137431	19145745750
20210421	22:06:55	0	14035	10	1403500.0	226383	13910	14035	69	14040	110	137441	19147149250
20210421	22:06:55	500	14035	1	140350.0	226382	13910	14035	69	14040	110	137442	19147289600
20210421	22:06:56	0	14035	2	280700.0	226381	13910	14035	69	14040	110	137444	19147570300
20210421	22:06:56	500	14035	27	3789450.0	226377	13910	14035	42	14040	111	137471	19151359750
20210421	22:06:57	0	14035	3	421050.0	226376	13910	14035	33	14040	111	137474	19151780800
20210421	22:06:57	500	14035	1	140350.0	226377	13910	14035	35	14040	112	137475	19151921150
20210421	22:06:58	0	14035	6	842100.0	226374	13910	14035	33	14040	112	137481	19152763250
20210421	22:06:58	500	14035	2	280700.0	226372	13910	14035	27	14040	113	137483	19153043950
20210421	22:06:59	0	14035	14	1964900.0	226377	13910	14035	12	14040	114	137497	19155008850
20210421	22:06:59	500	14035	14	1964900.0	226380	13910	14030	247	14035	32	137511	19156973750
20210421	22:07:00	0	14035	7	982450.0	226385	13910	14030	244	14035	59	137518	19157956200
20210421	22:07:00	500	14035	23	3228050.0	226384	13910	14030	245	14035	57	137541	19161184250
20210421	22:07:01	0	14030	6	842050.0	226382	13910	14030	244	14035	55	137547	19162026300
20210421	22:07:01	500	14035	9	1263100.0	226378	13910	14030	244	14035	47	137556	19163289400
20210421	22:07:02	0	14035	1	140350.0	226378	13910	14030	244	14035	48	137557	19163429750
20210421	22:07:02	500	14035	55	7719250.0	226353	13910	14035	11	14040	118	137612	19171149000
20210421	22:07:03	0	14035	30	4210500.0	226358	13910	14035	35	14040	121	137642	19175359500
20210421	22:07:03	500	14035	1	140350.0	226359	13910	14035	53	14040	122	137643	19175499850
20210421	22:07:04	0	14035	0	0.0	226359	13910	14035	55	14040	122	137643	19175499850
20210421	22:07:04	500	14035	1	140350.0	226359	13910	14035	55	14040	122	137644	19175640200
20210421	22:07:05	0	14035	4	561400.0	226361	13910	14035	67	14040	139	137648	19176201600
20210421	22:07:05	500	14035	4	561450.0	226362	13910	14035	67	14040	138	137652	19176763050
20210421	22:07:06	0	14035	0	0.0	226362	13910	14035	67	14040	138	137652	19176763050
20210421	22:07:06	500	14035	3	421100.0	226361	13910	14035	65	14040	138	137655	19177184150
20210421	22:07:07	0	14035	1	140350.0	226361	13910	14035	66	14040	136	137656	19177324500
20210421	22:07:07	500	14035	4	561400.0	226358	13910	14035	64	14040	136	137660	19177885900
20210421	22:07:08	0	14035	3	421050.0	226361	13910	14035	61	14040	136	137663	19178306950
20210421	22:07:08	500	14040	12	1684300.0	226365	13910	14035	54	14040	134	137675	19179991250
20210421	22:07:09	0	14035	1	140350.0	226364	13910	14035	54	14040	134	137676	19180131600
20210421	22:07:09	500	14035	19	2666650.0	226356	13910	14035	35	14040	134	137695	19182798250
20210421	22:07:10	0	14035	3	421100.0	226357	13910	14035	31	14040	132	137698	19183219350
20210421	22:07:10	500	14040	9	1263450.0	226357	13910	14035	38	14040	126	137707	19184482800
20210421	22:07:11	0	14035	3	421050.0	226356	13910	14035	54	14040	126	137710	19184903850
20210421	22:07:11	500	14035	3	421050.0	226357	13910	14035	53	14040	127	137713	19185324900
20210421	22:07:12	0	14035	1	140350.0	226358	13910	14035	52	14040	128	137714	19185465250
20210421	22:07:12	500	14035	2	280700.0	226360	13910	14035	85	14040	127	137716	19185745950
20210421	22:07:13	0	14035	4	561450.0	226360	13910	14035	85	14040	125	137720	19186307400
20210421	22:07:13	500	14035	0	0.0	226360	13910	14035	86	14040	125	137720	19186307400
20210421	22:07:14	0	14035	0	0.0	226360	13910	14035	89	14040	125	137720	19186307400
20210421	22:07:14	500	14035	1	140350.0	226360	13910	14035	88	14040	125	137721	19186447750
20210421	22:07:15	0	14035	0	0.0	226360	13910	14035	96	14040	130	137721	19186447750
20210421	22:07:15	500	14035	1	140350.0	226360	13910	14035	95	14040	131	137722	19186588100
20210421	22:07:16	0	14035	5	701750.0	226364	13910	14035	91	14040	131	137727	19187289850
20210421	22:07:16	500	14035	2	280700.0	226364	13910	14035	90	14040	131	137729	19187570550
20210421	22:07:17	0	14035	0	0.0	226364	13910	14035	90	14040	131	137729	19187570550
20210421	22:07:17	500	14035	23	3228050.0	226347	13910	14035	69	14040	131	137752	19190798600
20210421	22:07:18	0	14035	0	0.0	226347	13910	14035	67	14040	131	137752	19190798600
20210421	22:07:18	500	14035	0	0.0	226347	13910	14035	70	14040	131	137752	19190798600
20210421	22:07:19	0	14035	3	421100.0	226346	13910	14035	76	14040	130	137755	19191219700
20210421	22:07:19	500	14035	0	0.0	226346	13910	14035	77	14040	130	137755	19191219700
20210421	22:07:20	0	14035	0	0.0	226346	13910	14035	80	14040	129	137755	19191219700
20210421	22:07:20	500	14035	1	140350.0	226347	13910	14035	80	14040	129	137756	19191360050
20210421	22:07:21	0	14035	1	140350.0	226347	13910	14035	79	14040	129	137757	19191500400
20210421	22:07:21	500	14035	0	0.0	226347	13910	14035	84	14040	111	137757	19191500400
20210421	22:07:22	0	14040	113	15865200.0	226367	13910	14040	55	14045	135	137870	19207365600
20210421	22:07:22	500	14040	2	280800.0	226367	13910	14040	76	14045	142	137872	19207646400
20210421	22:07:23	0	14040	0	0.0	226367	13910	14040	87	14045	142	137872	19207646400
20210421	22:07:23	500	14040	0	0.0	226367	13910	14040	88	14045	144	137872	19207646400
20210421	22:07:24	0	14040	0	0.0	226367	13910	14040	88	14045	145	137872	19207646400
20210421	22:07:24	500	14040	4	561600.0	226363	13910	14040	85	14045	144	137876	19208208000
20210421	22:07:25	0	14040	0	0.0	226363	13910	14040	85	14045	144	137876	19208208000
20210421	22:07:25	500	14040	1	140400.0	226363	13910	14040	84	14045	144	137877	19208348400
20210421	22:07:26	0	14040	32	4492800.0	226342	13910	14040	50	14045	144	137909	19212841200
20210421	22:07:26	500	14040	50	7020000.0	226304	13910	14035	102	14040	35	137959	19219861200
20210421	22:07:27	0	14040	13	1825200.0	226304	13910	14035	102	14040	68	137972	19221686400
20210421	22:07:27	500	14040	0	0.0	226304	13910	14035	104	14040	80	137972	19221686400
20210421	22:07:28	0	14040	0	0.0	226304	13910	14035	104	14040	80	137972	19221686400
20210421	22:07:28	500	14040	0	0.0	226304	13910	14035	105	14040	80	137972	19221686400
20210421	22:07:29	0	14040	2	280750.0	226306	13910	14035	107	14040	79	137974	19221967150
20210421	22:07:29	500	14035	1	140350.0	226306	13910	14035	109	14040	74	137975	19222107500
20210421	22:07:30	0	14040	2	280750.0	226306	13910	14035	113	14040	74	137977	19222388250
20210421	22:07:30	500	14040	5	701900.0	226309	13910	14035	115	14040	73	137982	19223090150
20210421	22:07:31	0	14035	2	280750.0	226309	13910	14035	114	14040	73	137984	19223370900
20210421	22:07:31	500	14035	1	140350.0	226310	13910	14035	113	14040	74	137985	19223511250
20210421	22:07:32	0	14035	1	140350.0	226309	13910	14035	112	14040	74	137986	19223651600
20210421	22:07:32	500	14035	4	561450.0	226311	13910	14035	113	14040	73	137990	19224213050
20210421	22:07:33	0	14035	1	140350.0	226311	13910	14035	114	14040	74	137991	19224353400
20210421	22:07:33	500	14040	7	982800.0	226304	13910	14035	120	14040	57	137998	19225336200
20210421	22:07:34	0	14040	1	140400.0	226303	13910	14035	120	14040	57	137999	19225476600
